Q,Region,CBA,CBT
2018-11-15,gran_buenos_aires,1378.0896568561175,3435.9983975906575
2018-11-15,noreste,1226.8750552135225,2862.657467588025
2018-11-15,noroeste,1195.3320969408676,2765.15503244356
2018-11-15,pampeana,1365.4210170362394,3404.4109218071826
2018-11-15,patagonia,1420.0773017717322,4013.9865755487494
2019-02-15,cuyo,1229.1421756791715,3248.9404520910484
2019-02-15,gran_buenos_aires,1382.6072098977957,3433.3461180708982
2019-02-15,noreste,1225.9469318635827,2852.279239332533
2019-02-15,noroeste,1196.4785378243566,2759.774904870855
2019-02-15,pampeana,1368.9744279061706,3399.5062737744333
2019-02-15,patagonia,1418.4800204568971,4004.7537822626095
2019-05-15,cuyo,1205.5901276832521,3218.9101781270947
2019-05-15,gran_buenos_aires,1361.1392289801013,3407.3246128571695
2019-05-15,noreste,1205.1556655797658,2828.080343341279
2019-05-15,noroeste,1179.2982712381124,2739.8590052688846
2019-05-15,pampeana,1342.6330098240642,3361.001118665589
2019-05-15,patagonia,1390.3839259076888,3948.679216986591
2019-08-15,cuyo,1212.5609543909734,3221.3699064226953
2019-08-15,gran_buenos_aires,1363.7751108861864,3404.885486603714
2019-08-15,noreste,1219.1203011990765,2848.670043530728
2019-08-15,noroeste,1187.170432315633,2750.272892391216
2019-08-15,pampeana,1346.9712637289215,3362.9331425063447
2019-08-15,patagonia,1411.6879709972027,4004.481405555492
2019-11-15,cuyo,1213.1580682915455,3226.916957644739
2019-11-15,gran_buenos_aires,1358.5636999930864,3396.3247482207494
2019-11-15,noreste,1220.5353560509564,2855.962742897945
2019-11-15,noroeste,1187.9961166314904,2756.0608153457238
2019-11-15,pampeana,1347.6192516929548,3364.4189237208643
2019-11-15,patagonia,1413.4843035111192,4009.4544249959326
2020-02-15,cuyo,1244.8807391880857,3220.050453647925
2020-02-15,gran_buenos_aires,1398.5776386295784,3403.190791555298
2020-02-15,noreste,1253.1048284715773,2852.851793351543
2020-02-15,noroeste,1214.4835360586358,2740.6427509660316
2020-02-15,pampeana,1387.4659507585004,3376.115517201828
2020-02-15,patagonia,1452.9354395925632,4010.0229090641465
2020-05-15,cuyo,1244.1893244043924,3189.0792155429153
2020-05-15,gran_buenos_aires,1406.6287470201976,3385.0402942015826
2020-05-15,noreste,1253.0632875064969,2823.381923400255
2020-05-15,noroeste,1222.161268221736,2729.3214575987454
2020-05-15,pampeana,1388.0983203056621,3340.4375321763437
2020-05-15,patagonia,1447.939683021431,3962.235709557143
2020-08-15,cuyo,1230.2323944323055,3182.225330450796
2020-08-15,gran_buenos_aires,1392.5668376135752,3379.308231217801
2020-08-15,noreste,1244.5742503296171,2833.495144464317
2020-08-15,noroeste,1209.4984669750568,2729.4539388821936
2020-08-15,pampeana,1372.410224407514,3330.4043524888452
2020-08-15,patagonia,1439.878224794158,3969.2752182216414
2020-11-15,cuyo,1292.7234621894052,3300.746117685885
2020-11-15,gran_buenos_aires,1454.8490215103777,3491.572556601706
2020-11-15,noreste,1303.0072062761744,2927.3959640626213
